ID,TR,UT,data,raingauges_id,update_ref,invalid,hours_surrounding_total
7738,17/12/05 21:33,1512500400,0.2,10,1512500400-10,0,0
7739,17/12/05 21:33,1512500700,0.2,10,1512500700-10,0,0
7740,17/12/05 21:33,1512501300,0.2,10,1512501300-10,0,0
7741,17/12/05 21:33,1512501600,0.2,10,1512501600-10,0,0
7772,17/12/05 21:33,1512498000,0.2,11,1512498000-11,0,0
7773,17/12/05 21:33,1512498300,0.2,11,1512498300-11,0,0
7774,17/12/05 21:33,1512498900,0.2,11,1512498900-11,0,0
7775,17/12/05 21:33,1512499800,0.2,11,1512499800-11,0,0
7776,17/12/05 21:33,1512500100,0.2,11,1512500100-11,0,0
7777,17/12/05 21:33,1512500400,0.2,11,1512500400-11,0,0
7778,17/12/05 21:33,1512500700,0.2,11,1512500700-11,0,0
7809,17/12/05 21:33,1512498300,0.2,12,1512498300-12,0,0
7810,17/12/05 21:33,1512498900,0.2,12,1512498900-12,0,0
7811,17/12/05 21:33,1512500400,0.2,12,1512500400-12,0,0
7812,17/12/05 21:33,1512501300,0.6,12,1512501300-12,0,0
7813,17/12/05 21:33,1512501600,0.4,12,1512501600-12,0,0
7838,17/12/05 21:33,1512498000,0.4,13,1512498000-13,0,0
7839,17/12/05 21:33,1512498300,0.6,13,1512498300-13,0,0
7840,17/12/05 21:33,1512498900,0.2,13,1512498900-13,0,0
7841,17/12/05 21:33,1512499800,0.2,13,1512499800-13,0,0
7842,17/12/05 21:33,1512500100,0.2,13,1512500100-13,0,0
7843,17/12/05 21:33,1512500400,0.2,13,1512500400-13,0,0
7844,17/12/05 21:33,1512500700,0.2,13,1512500700-13,0,0
7845,17/12/05 21:33,1512501000,0.4,13,1512501000-13,0,0
7875,17/12/05 21:33,1512497700,0.2,14,1512497700-14,0,0
7876,17/12/05 21:33,1512498000,0.4,14,1512498000-14,0,0
7877,17/12/05 21:33,1512498300,0.4,14,1512498300-14,0,0
7878,17/12/05 21:33,1512498900,0.2,14,1512498900-14,0,0
7879,17/12/05 21:33,1512499200,0.2,14,1512499200-14,0,0
7880,17/12/05 21:33,1512499500,0.2,14,1512499500-14,0,0
7881,17/12/05 21:33,1512499800,0.4,14,1512499800-14,0,0
7882,17/12/05 21:33,1512500100,0.4,14,1512500100-14,0,0
7883,17/12/05 21:33,1512500400,0.4,14,1512500400-14,0,0
7903,17/12/05 21:33,1512497700,0.2,15,1512497700-15,0,0
7904,17/12/05 21:33,1512498600,0.2,15,1512498600-15,0,0
7905,17/12/05 21:33,1512498900,0.2,15,1512498900-15,0,0
7906,17/12/05 21:33,1512498300,0.2,16,1512498300-16,0,0
7907,17/12/05 21:33,1512498600,0.6,16,1512498600-16,0,0
7908,17/12/05 21:33,1512498900,1.4,16,1512498900-16,0,0
7909,17/12/05 21:33,1512499200,1.8,16,1512499200-16,0,0
7910,17/12/05 21:33,1512499500,0.2,16,1512499500-16,0,0
7911,17/12/05 21:33,1512499800,0.2,16,1512499800-16,0,0
7912,17/12/05 21:33,1512500100,0.2,16,1512500100-16,0,0
7913,17/12/05 21:33,1512500400,0.4,16,1512500400-16,0,0
7914,17/12/05 21:33,1512500700,1,16,1512500700-16,0,0
7945,17/12/05 21:33,1512497400,0.2,17,1512497400-17,0,0
7946,17/12/05 21:33,1512497700,0.2,17,1512497700-17,0,0
7947,17/12/05 21:33,1512498000,0.4,17,1512498000-17,0,0
7948,17/12/05 21:33,1512498300,0.2,17,1512498300-17,0,0
7949,17/12/05 21:33,1512498600,0.6,17,1512498600-17,0,0
7950,17/12/05 21:33,1512498900,1,17,1512498900-17,0,0
7951,17/12/05 21:33,1512499200,1.8,17,1512499200-17,0,0
7952,17/12/05 21:33,1512499500,0.8,17,1512499500-17,0,0
7953,17/12/05 21:33,1512499800,0.4,17,1512499800-17,0,0
7954,17/12/05 21:33,1512500100,0.2,17,1512500100-17,0,0
7955,17/12/05 21:33,1512500400,0.6,17,1512500400-17,0,0
7956,17/12/05 21:33,1512500700,2.2,17,1512500700-17,0,0
7957,17/12/05 21:33,1512501000,1,17,1512501000-17,0,0
7980,17/12/05 21:33,1512497700,0.4,18,1512497700-18,0,0
7981,17/12/05 21:33,1512499500,0.2,18,1512499500-18,0,0
7982,17/12/05 21:33,1512499800,0.2,18,1512499800-18,0,0
7983,17/12/05 21:33,1512500400,0.2,18,1512500400-18,0,0
8001,17/12/05 21:33,1512497400,0.2,19,1512497400-19,0,0
8002,17/12/05 21:33,1512497700,0.4,19,1512497700-19,0,0
8003,17/12/05 21:33,1512498000,0.4,19,1512498000-19,0,0
8004,17/12/05 21:33,1512498300,0.4,19,1512498300-19,0,0
8005,17/12/05 21:33,1512498600,0.2,19,1512498600-19,0,0
8006,17/12/05 21:33,1512498900,0.2,19,1512498900-19,0,0
8007,17/12/05 21:33,1512499500,0.4,19,1512499500-19,0,0
8008,17/12/05 21:33,1512499800,0.2,19,1512499800-19,0,0
8009,17/12/05 21:33,1512500100,0.4,19,1512500100-19,0,0
8010,17/12/05 21:33,1512500400,1,19,1512500400-19,0,0
8011,17/12/05 21:33,1512500700,1.2,19,1512500700-19,0,0
8039,17/12/05 21:33,1512498600,0.2,20,1512498600-20,0,0
8040,17/12/05 21:33,1512499200,0.2,20,1512499200-20,0,0
8041,17/12/05 21:33,1512499500,0.2,20,1512499500-20,0,0
8042,17/12/05 21:33,1512499800,0.4,20,1512499800-20,0,0
8043,17/12/05 21:33,1512500100,0.2,20,1512500100-20,0,0
8044,17/12/05 21:33,1512500700,0.2,20,1512500700-20,0,0
8045,17/12/05 21:33,1512501300,0.2,20,1512501300-20,0,0
8067,17/12/05 21:33,1512498600,0.2,22,1512498600-22,0,0
8068,17/12/05 21:33,1512499200,0.2,22,1512499200-22,0,0
8069,17/12/05 21:33,1512499500,0.6,22,1512499500-22,0,0
8070,17/12/05 21:33,1512499800,0.4,22,1512499800-22,0,0
8071,17/12/05 21:33,1512500100,0.2,22,1512500100-22,0,0
8072,17/12/05 21:33,1512500400,0.6,22,1512500400-22,0,0
8073,17/12/05 21:33,1512500700,0.6,22,1512500700-22,0,0
8074,17/12/05 21:33,1512501000,0.2,22,1512501000-22,0,0
8075,17/12/05 21:33,1512501300,0.2,22,1512501300-22,0,0
8103,17/12/05 21:33,1512498300,0.2,23,1512498300-23,0,0
8104,17/12/05 21:33,1512499500,0.2,23,1512499500-23,0,0
8118,17/12/05 21:33,1512496500,0.2,24,1512496500-24,0,0
8119,17/12/05 21:33,1512496800,0.2,24,1512496800-24,0,0
8120,17/12/05 21:33,1512497100,0.2,24,1512497100-24,0,0
8121,17/12/05 21:33,1512497400,0.8,24,1512497400-24,0,0
8122,17/12/05 21:33,1512497700,0.2,24,1512497700-24,0,0
8123,17/12/05 21:33,1512498300,1,24,1512498300-24,0,0
8124,17/12/05 21:33,1512498600,1.4,24,1512498600-24,0,0
8125,17/12/05 21:33,1512498900,0.8,24,1512498900-24,0,0
8126,17/12/05 21:33,1512499200,0.6,24,1512499200-24,0,0
8127,17/12/05 21:33,1512499500,0.8,24,1512499500-24,0,0
8128,17/12/05 21:33,1512499800,0.6,24,1512499800-24,0,0
8142,17/12/05 21:33,1512498000,0.2,25,1512498000-25,0,0
8143,17/12/05 21:33,1512498300,0.2,25,1512498300-25,0,0
8144,17/12/05 21:33,1512498900,0.2,25,1512498900-25,0,0
8145,17/12/05 21:33,1512499200,0.2,25,1512499200-25,0,0
8146,17/12/05 21:33,1512499500,0.4,25,1512499500-25,0,0
8147,17/12/05 21:33,1512499800,0.2,25,1512499800-25,0,0
8148,17/12/05 21:33,1512500100,0.2,25,1512500100-25,0,0
8149,17/12/05 21:33,1512500400,0.6,25,1512500400-25,0,0
8150,17/12/05 21:33,1512500700,0.8,25,1512500700-25,0,0
8151,17/12/05 21:33,1512501000,1.8,25,1512501000-25,0,0
8152,17/12/05 21:33,1512501300,1.8,25,1512501300-25,0,0
8153,17/12/05 21:33,1512501600,2.8,25,1512501600-25,0,0
8154,17/12/05 21:33,1512501900,2.2,25,1512501900-25,0,0
8155,17/12/05 21:33,1512502200,1.8,25,1512502200-25,0,0
8173,17/12/05 21:33,1512499800,0.2,26,1512499800-26,0,0
8174,17/12/05 21:33,1512500400,0.2,26,1512500400-26,0,0
8175,17/12/05 21:33,1512501000,0.2,26,1512501000-26,0,0
8184,17/12/05 21:33,1512497700,0.2,27,1512497700-27,0,0
8185,17/12/05 21:33,1512498600,0.2,27,1512498600-27,0,0
8186,17/12/05 21:33,1512499200,0.2,27,1512499200-27,0,0
8187,17/12/05 21:33,1512499500,0.2,27,1512499500-27,0,0
8188,17/12/05 21:33,1512500100,0.2,27,1512500100-27,0,0
8189,17/12/05 21:33,1512500400,0.2,27,1512500400-27,0,0
8190,17/12/05 21:33,1512500700,0.2,27,1512500700-27,0,0
8191,17/12/05 21:33,1512501000,0.8,27,1512501000-27,0,0
8192,17/12/05 21:33,1512501300,1,27,1512501300-27,0,0
8193,17/12/05 21:33,1512501600,1,27,1512501600-27,0,0
8204,17/12/05 21:33,1512498000,0.2,28,1512498000-28,0,0
8205,17/12/05 21:33,1512498900,0.2,28,1512498900-28,0,0
8206,17/12/05 21:33,1512499500,0.2,28,1512499500-28,0,0
8207,17/12/05 21:33,1512499800,0.2,28,1512499800-28,0,0
8208,17/12/05 21:33,1512500100,0.2,28,1512500100-28,0,0
8209,17/12/05 21:33,1512500400,0.6,28,1512500400-28,0,0
8210,17/12/05 21:33,1512500700,0.4,28,1512500700-28,0,0
8223,17/12/05 21:33,1512498600,0.2,29,1512498600-29,0,0
8224,17/12/05 21:33,1512498900,0.2,29,1512498900-29,0,0
8225,17/12/05 21:33,1512499200,0.2,29,1512499200-29,0,0
8226,17/12/05 21:33,1512499500,0.4,29,1512499500-29,0,0
8227,17/12/05 21:33,1512499800,0.8,29,1512499800-29,0,0
8228,17/12/05 21:33,1512500100,0.4,29,1512500100-29,0,0
8229,17/12/05 21:33,1512500400,1.4,29,1512500400-29,0,0
8230,17/12/05 21:33,1512500700,1,29,1512500700-29,0,0
8231,17/12/05 21:33,1512501000,0.8,29,1512501000-29,0,0
8232,17/12/05 21:33,1512501300,0.4,29,1512501300-29,0,0
8233,17/12/05 21:33,1512501600,0.2,29,1512501600-29,0,0
8234,17/12/05 21:33,1512501900,0.2,29,1512501900-29,0,0
8251,17/12/05 21:33,1512498600,0.2,30,1512498600-30,0,0
8252,17/12/05 21:33,1512499200,0.2,30,1512499200-30,0,0
8253,17/12/05 21:33,1512499500,0.4,30,1512499500-30,0,0
8254,17/12/05 21:33,1512499800,0.2,30,1512499800-30,0,0
8255,17/12/05 21:33,1512500400,0.2,30,1512500400-30,0,0
8256,17/12/05 21:33,1512500700,0.6,30,1512500700-30,0,0
8257,17/12/05 21:33,1512501000,1,30,1512501000-30,0,0
8258,17/12/05 21:33,1512501300,1.8,30,1512501300-30,0,0
8259,17/12/05 21:33,1512501600,2.2,30,1512501600-30,0,0
8260,17/12/05 21:33,1512501900,3,30,1512501900-30,0,0
8290,17/12/05 21:33,1512498600,0.4,32,1512498600-32,0,0
8291,17/12/05 21:33,1512498900,0.4,32,1512498900-32,0,0
8292,17/12/05 21:33,1512499200,1,32,1512499200-32,0,0
8293,17/12/05 21:33,1512499500,0.4,32,1512499500-32,0,0
8294,17/12/05 21:33,1512499800,0.8,32,1512499800-32,0,0
8295,17/12/05 21:33,1512500100,0.6,32,1512500100-32,0,0
8296,17/12/05 21:33,1512500400,0.4,32,1512500400-32,0,0
8297,17/12/05 21:33,1512500700,0.2,32,1512500700-32,0,0
8298,17/12/05 21:33,1512501000,0.2,32,1512501000-32,0,0
8299,17/12/05 21:33,1512501300,0.4,32,1512501300-32,0,0
8300,17/12/05 21:33,1512501600,0.2,32,1512501600-32,0,0
8333,17/12/05 21:33,1512492000,1.2,33,1512492000-33,0,0
8334,17/12/05 21:33,1512492300,1.2,33,1512492300-33,0,0
8335,17/12/05 21:33,1512492600,1,33,1512492600-33,0,0
8336,17/12/05 21:33,1512492900,0.8,33,1512492900-33,0,0
8337,17/12/05 21:33,1512493200,0.6,33,1512493200-33,0,0
8338,17/12/05 21:33,1512493500,0.4,33,1512493500-33,0,0
8339,17/12/05 21:33,1512493800,0.2,33,1512493800-33,0,0
8340,17/12/05 21:33,1512494100,0.2,33,1512494100-33,0,0
8341,17/12/05 21:33,1512494400,0.4,33,1512494400-33,0,0
8342,17/12/05 21:33,1512494700,0.4,33,1512494700-33,0,0
8343,17/12/05 21:33,1512495000,0.2,33,1512495000-33,0,0
8344,17/12/05 21:33,1512495300,0.2,33,1512495300-33,0,0
8385,17/12/05 21:33,1512499800,0.2,34,1512499800-34,0,0
8386,17/12/05 21:33,1512500700,0.2,34,1512500700-34,0,0
8387,17/12/05 21:33,1512501000,0.4,34,1512501000-34,0,0
8416,17/12/05 21:33,1512497700,0.8,35,1512497700-35,0,0
8417,17/12/05 21:33,1512498000,0.6,35,1512498000-35,0,0
8418,17/12/05 21:33,1512498300,0.2,35,1512498300-35,0,0
8419,17/12/05 21:33,1512498600,0.2,35,1512498600-35,0,0
8420,17/12/05 21:33,1512499200,0.2,35,1512499200-35,0,0
8421,17/12/05 21:33,1512499500,0.4,35,1512499500-35,0,0
8422,17/12/05 21:33,1512499800,0.2,35,1512499800-35,0,0
8423,17/12/05 21:33,1512500100,0.6,35,1512500100-35,0,0
8424,17/12/05 21:33,1512500400,0.2,35,1512500400-35,0,0
8425,17/12/05 21:33,1512500700,0.2,35,1512500700-35,0,0
8426,17/12/05 21:33,1512501300,0.2,35,1512501300-35,0,0
8458,17/12/05 21:33,1512497700,0.2,36,1512497700-36,0,0
8459,17/12/05 21:33,1512500100,0.2,36,1512500100-36,0,0
8494,17/12/05 21:33,1512497700,0.6,37,1512497700-37,0,0
8495,17/12/05 21:33,1512498000,0.4,37,1512498000-37,0,0
8496,17/12/05 21:33,1512498300,0.2,37,1512498300-37,0,0
8521,17/12/05 21:33,1512500700,0.2,38,1512500700-38,0,0
8522,17/12/05 21:33,1512501600,0.2,38,1512501600-38,0,0
8544,17/12/05 21:33,1512497400,0.2,41,1512497400-41,0,0
8545,17/12/05 21:33,1512497700,0.2,41,1512497700-41,0,0
8546,17/12/05 21:33,1512498000,0.2,41,1512498000-41,0,0
8547,17/12/05 21:33,1512498300,0.2,41,1512498300-41,0,0
8548,17/12/05 21:33,1512498600,0.2,41,1512498600-41,0,0
8549,17/12/05 21:33,1512498900,0.6,41,1512498900-41,0,0
8550,17/12/05 21:33,1512499500,0.2,41,1512499500-41,0,0
8551,17/12/05 21:33,1512499800,0.4,41,1512499800-41,0,0
8552,17/12/05 21:33,1512500100,0.2,41,1512500100-41,0,0
8553,17/12/05 21:33,1512500400,0.8,41,1512500400-41,0,0
8554,17/12/05 21:33,1512500700,1.2,41,1512500700-41,0,0
8555,17/12/05 21:33,1512501000,2.2,41,1512501000-41,0,0
8556,17/12/05 21:33,1512501300,2.6,41,1512501300-41,0,0
8594,17/12/05 21:33,1512497400,0.2,42,1512497400-42,0,0
8595,17/12/05 21:33,1512498000,0.2,42,1512498000-42,0,0
8596,17/12/05 21:33,1512498300,0.2,42,1512498300-42,0,0
8597,17/12/05 21:33,1512498600,0.2,42,1512498600-42,0,0
8598,17/12/05 21:33,1512498900,0.2,42,1512498900-42,0,0
8599,17/12/05 21:33,1512499200,0.2,42,1512499200-42,0,0
8600,17/12/05 21:33,1512499500,0.4,42,1512499500-42,0,0
8601,17/12/05 21:33,1512499800,0.4,42,1512499800-42,0,0
8602,17/12/05 21:33,1512500100,0.6,42,1512500100-42,0,0
8603,17/12/05 21:33,1512500400,0.4,42,1512500400-42,0,0
8604,17/12/05 21:33,1512500700,0.2,42,1512500700-42,0,0
8605,17/12/05 21:33,1512501000,0.2,42,1512501000-42,0,0
8606,17/12/05 21:33,1512501300,0.2,42,1512501300-42,0,0
8607,17/12/05 21:33,1512501600,0.4,42,1512501600-42,0,0
8640,17/12/05 21:33,1512498600,0.2,44,1512498600-44,0,0
8641,17/12/05 21:33,1512499200,0.2,44,1512499200-44,0,0
8642,17/12/05 21:33,1512499500,0.2,44,1512499500-44,0,0
8643,17/12/05 21:33,1512499800,0.2,44,1512499800-44,0,0
8644,17/12/05 21:33,1512500400,0.2,44,1512500400-44,0,0
8645,17/12/05 21:33,1512500700,0.2,44,1512500700-44,0,0
8646,17/12/05 21:33,1512501300,0.2,44,1512501300-44,0,0
8664,17/12/05 22:33,1512501900,0.2,1,1512501900-1,0,0
8665,17/12/05 22:33,1512502200,0.2,1,1512502200-1,0,0
8666,17/12/05 22:33,1512503400,0.2,1,1512503400-1,0,0
8685,17/12/05 22:33,1512501900,0.6,2,1512501900-2,0,0
8686,17/12/05 22:33,1512502200,1,2,1512502200-2,0,0
8687,17/12/05 22:33,1512502500,0.4,2,1512502500-2,0,0
8688,17/12/05 22:33,1512502800,0.2,2,1512502800-2,0,0
8689,17/12/05 22:33,1512503100,0.4,2,1512503100-2,0,0
8690,17/12/05 22:33,1512503400,0.2,2,1512503400-2,0,0
8691,17/12/05 22:33,1512503700,0.2,2,1512503700-2,0,0
8692,17/12/05 22:33,1512504000,0.6,2,1512504000-2,0,0
8693,17/12/05 22:33,1512504300,0.8,2,1512504300-2,0,0
8694,17/12/05 22:33,1512504600,0.2,2,1512504600-2,0,0
8695,17/12/05 22:33,1512504900,1,2,1512504900-2,0,0
8696,17/12/05 22:33,1512505200,0.6,2,1512505200-2,0,0
8697,17/12/05 22:33,1512505500,1.2,2,1512505500-2,0,0
8730,17/12/05 22:33,1512501900,0.4,3,1512501900-3,0,0
8731,17/12/05 22:33,1512502500,0.2,3,1512502500-3,0,0
8732,17/12/05 22:33,1512502800,0.2,3,1512502800-3,0,0
8733,17/12/05 22:33,1512503400,0.2,3,1512503400-3,0,0
8734,17/12/05 22:33,1512503700,0.4,3,1512503700-3,0,0
8735,17/12/05 22:33,1512504000,0.2,3,1512504000-3,0,0
8736,17/12/05 22:33,1512504300,0.2,3,1512504300-3,0,0
8737,17/12/05 22:33,1512504600,0.2,3,1512504600-3,0,0
8759,17/12/05 22:33,1512501300,0.2,4,1512501300-4,0,0
8760,17/12/05 22:33,1512501900,0.4,4,1512501900-4,0,0
8761,17/12/05 22:33,1512502200,0.2,4,1512502200-4,0,0
8762,17/12/05 22:33,1512502500,0.2,4,1512502500-4,0,0
8763,17/12/05 22:33,1512503100,1,4,1512503100-4,0,0
8764,17/12/05 22:33,1512503400,0.4,4,1512503400-4,0,0
8765,17/12/05 22:33,1512503700,0.2,4,1512503700-4,0,0
8766,17/12/05 22:33,1512504300,0.2,4,1512504300-4,0,0
8789,17/12/05 22:33,1512502500,0.2,5,1512502500-5,0,0
8790,17/12/05 22:33,1512502800,1.4,5,1512502800-5,0,0
8791,17/12/05 22:33,1512503100,0.6,5,1512503100-5,0,0
8792,17/12/05 22:33,1512503400,0.2,5,1512503400-5,0,0
8793,17/12/05 22:33,1512503700,0.4,5,1512503700-5,0,0
8794,17/12/05 22:33,1512504000,0.2,5,1512504000-5,0,0
8795,17/12/05 22:33,1512504300,0.2,5,1512504300-5,0,0
8796,17/12/05 22:33,1512504600,0.4,5,1512504600-5,0,0
8797,17/12/05 22:33,1512504900,0.2,5,1512504900-5,0,0
8798,17/12/05 22:33,1512505200,0.2,5,1512505200-5,0,0
8799,17/12/05 22:33,1512505500,0.4,5,1512505500-5,0,0
8831,17/12/05 22:33,1512500700,0.4,6,1512500700-6,0,0
8832,17/12/05 22:33,1512501000,0.2,6,1512501000-6,0,0
8833,17/12/05 22:33,1512501300,0.2,6,1512501300-6,0,0
8834,17/12/05 22:33,1512501600,0.2,6,1512501600-6,0,0
8835,17/12/05 22:33,1512502200,0.6,6,1512502200-6,0,0
8836,17/12/05 22:33,1512502500,0.8,6,1512502500-6,0,0
8837,17/12/05 22:33,1512502800,0.4,6,1512502800-6,0,0
8838,17/12/05 22:33,1512503100,0.4,6,1512503100-6,0,0
8839,17/12/05 22:33,1512503400,0.4,6,1512503400-6,0,0
8840,17/12/05 22:33,1512503700,1,6,1512503700-6,0,0
8841,17/12/05 22:33,1512504000,0.8,6,1512504000-6,0,0
8842,17/12/05 22:33,1512504300,1.2,6,1512504300-6,0,0
8883,17/12/05 22:33,1512502800,2.6,7,1512502800-7,0,0
8884,17/12/05 22:33,1512503100,2.4,7,1512503100-7,0,0
8885,17/12/05 22:33,1512503400,0.8,7,1512503400-7,0,0
8886,17/12/05 22:33,1512503700,1.2,7,1512503700-7,0,0
8887,17/12/05 22:33,1512504000,2.2,7,1512504000-7,0,0
8888,17/12/05 22:33,1512504300,2.2,7,1512504300-7,0,0
8889,17/12/05 22:33,1512504600,0.6,7,1512504600-7,0,0
8890,17/12/05 22:33,1512504900,0.2,7,1512504900-7,0,0
8891,17/12/05 22:33,1512505500,0.2,7,1512505500-7,0,0
8910,17/12/05 22:33,1512502200,3,8,1512502200-8,0,0
8911,17/12/05 22:33,1512502500,1.6,8,1512502500-8,0,0
8912,17/12/05 22:33,1512502800,0.8,8,1512502800-8,0,0
8913,17/12/05 22:33,1512503100,0.8,8,1512503100-8,0,0
8914,17/12/05 22:33,1512503400,0.2,8,1512503400-8,0,0
8915,17/12/05 22:33,1512503700,0.2,8,1512503700-8,0,0
8916,17/12/05 22:33,1512504300,0.6,8,1512504300-8,0,0
8917,17/12/05 22:33,1512504600,0.4,8,1512504600-8,0,0
8918,17/12/05 22:33,1512504900,0.2,8,1512504900-8,0,0
8919,17/12/05 22:33,1512505200,0.2,8,1512505200-8,0,0
8920,17/12/05 22:33,1512505500,0.6,8,1512505500-8,0,0
8960,17/12/05 22:33,1512501300,0.2,9,1512501300-9,0,0
8961,17/12/05 22:33,1512501600,0.2,9,1512501600-9,0,0
8962,17/12/05 22:33,1512501900,0.2,9,1512501900-9,0,0
8963,17/12/05 22:33,1512502500,0.2,9,1512502500-9,0,0
8964,17/12/05 22:33,1512503100,0.2,9,1512503100-9,0,0
8965,17/12/05 22:33,1512504000,0.2,9,1512504000-9,0,0
8977,17/12/05 22:33,1512501900,0.4,10,1512501900-10,0,0
8978,17/12/05 22:33,1512502500,0.8,10,1512502500-10,0,0
8979,17/12/05 22:33,1512502800,1,10,1512502800-10,0,0
8980,17/12/05 22:33,1512503100,0.8,10,1512503100-10,0,0
8981,17/12/05 22:33,1512503400,0.6,10,1512503400-10,0,0
8982,17/12/05 22:33,1512503700,0.6,10,1512503700-10,0,0
8983,17/12/05 22:33,1512504000,1.4,10,1512504000-10,0,0
8984,17/12/05 22:33,1512504300,1.6,10,1512504300-10,0,0
8985,17/12/05 22:33,1512504600,0.4,10,1512504600-10,0,0
8986,17/12/05 22:33,1512504900,0.2,10,1512504900-10,0,0
8987,17/12/05 22:33,1512505200,0.2,10,1512505200-10,0,0
8988,17/12/05 22:33,1512505500,0.6,10,1512505500-10,0,0
9025,17/12/05 22:33,1512501300,0.2,11,1512501300-11,0,0
9026,17/12/05 22:33,1512501600,0.2,11,1512501600-11,0,0
9027,17/12/05 22:33,1512502200,0.4,11,1512502200-11,0,0
9028,17/12/05 22:33,1512502500,1,11,1512502500-11,0,0
9029,17/12/05 22:33,1512502800,1.8,11,1512502800-11,0,0
9030,17/12/05 22:33,1512503100,3.4,11,1512503100-11,0,0
9031,17/12/05 22:33,1512503400,2.4,11,1512503400-11,0,0
9032,17/12/05 22:33,1512503700,1.8,11,1512503700-11,0,0
9033,17/12/05 22:33,1512504000,1,11,1512504000-11,0,0
9034,17/12/05 22:33,1512504300,0.6,11,1512504300-11,0,0
9035,17/12/05 22:33,1512504600,0.6,11,1512504600-11,0,0
9036,17/12/05 22:33,1512504900,0.4,11,1512504900-11,0,0
9037,17/12/05 22:33,1512505200,0.4,11,1512505200-11,0,0
9075,17/12/05 22:33,1512501900,0.4,12,1512501900-12,0,0
9076,17/12/05 22:33,1512502200,0.2,12,1512502200-12,0,0
9077,17/12/05 22:33,1512502800,0.2,12,1512502800-12,0,0
9078,17/12/05 22:33,1512503400,0.4,12,1512503400-12,0,0
9079,17/12/05 22:33,1512503700,0.2,12,1512503700-12,0,0
9080,17/12/05 22:33,1512504000,0.2,12,1512504000-12,0,0
9081,17/12/05 22:33,1512504300,0.4,12,1512504300-12,0,0
9082,17/12/05 22:33,1512504600,1,12,1512504600-12,0,0
9083,17/12/05 22:33,1512504900,1.8,12,1512504900-12,0,0
9084,17/12/05 22:33,1512505200,1.8,12,1512505200-12,0,0
9085,17/12/05 22:33,1512505500,1.4,12,1512505500-12,0,0
9086,17/12/05 22:33,1512505800,1,12,1512505800-12,0,0
9116,17/12/05 22:33,1512501900,0.4,13,1512501900-13,0,0
9117,17/12/05 22:33,1512502200,0.4,13,1512502200-13,0,0
9118,17/12/05 22:33,1512502500,0.6,13,1512502500-13,0,0
9119,17/12/05 22:33,1512502800,0.4,13,1512502800-13,0,0
9120,17/12/05 22:33,1512503100,0.4,13,1512503100-13,0,0
9121,17/12/05 22:33,1512503400,0.4,13,1512503400-13,0,0
9122,17/12/05 22:33,1512503700,1,13,1512503700-13,0,0
9123,17/12/05 22:33,1512504000,1.4,13,1512504000-13,0,0
9124,17/12/05 22:33,1512504300,0.6,13,1512504300-13,0,0
9125,17/12/05 22:33,1512504600,0.4,13,1512504600-13,0,0
9126,17/12/05 22:33,1512505200,0.2,13,1512505200-13,0,0
9164,17/12/05 22:33,1512500700,0.4,14,1512500700-14,0,0
9165,17/12/05 22:33,1512501000,0.4,14,1512501000-14,0,0
9166,17/12/05 22:33,1512501300,0.6,14,1512501300-14,0,0
9167,17/12/05 22:33,1512501600,0.6,14,1512501600-14,0,0
9168,17/12/05 22:33,1512501900,0.8,14,1512501900-14,0,0
9169,17/12/05 22:33,1512502200,0.8,14,1512502200-14,0,0
9170,17/12/05 22:33,1512502500,0.4,14,1512502500-14,0,0
9171,17/12/05 22:33,1512502800,0.4,14,1512502800-14,0,0
9172,17/12/05 22:33,1512503100,0.2,14,1512503100-14,0,0
9173,17/12/05 22:33,1512503400,0.4,14,1512503400-14,0,0
9174,17/12/05 22:33,1512503700,0.4,14,1512503700-14,0,0
9175,17/12/05 22:33,1512504000,0.2,14,1512504000-14,0,0
9176,17/12/05 22:33,1512504300,0.6,14,1512504300-14,0,0
9177,17/12/05 22:33,1512504600,0.4,14,1512504600-14,0,0
9178,17/12/05 22:33,1512504900,0.2,14,1512504900-14,0,0
9207,17/12/05 22:33,1512502200,0.2,15,1512502200-15,0,0
9208,17/12/05 22:33,1512503400,0.2,15,1512503400-15,0,0
9209,17/12/05 22:33,1512503700,0.2,15,1512503700-15,0,0
9210,17/12/05 22:33,1512504900,0.2,15,1512504900-15,0,0
9214,17/12/05 22:33,1512501000,0.6,16,1512501000-16,0,0
9215,17/12/05 22:33,1512501300,0.4,16,1512501300-16,0,0
9216,17/12/05 22:33,1512501600,0.4,16,1512501600-16,0,0
9217,17/12/05 22:33,1512501900,0.2,16,1512501900-16,0,0
9218,17/12/05 22:33,1512502200,0.2,16,1512502200-16,0,0
9219,17/12/05 22:33,1512502500,3,16,1512502500-16,0,0
9220,17/12/05 22:33,1512502800,2.6,16,1512502800-16,0,0
9221,17/12/05 22:33,1512503100,2.8,16,1512503100-16,0,0
9222,17/12/05 22:33,1512503400,1.2,16,1512503400-16,0,0
9223,17/12/05 22:33,1512503700,0.4,16,1512503700-16,0,0
9224,17/12/05 22:33,1512504000,0.2,16,1512504000-16,0,0
9225,17/12/05 22:33,1512504300,0.2,16,1512504300-16,0,0
9226,17/12/05 22:33,1512504600,0.4,16,1512504600-16,0,0
9266,17/12/05 22:33,1512501300,0.2,17,1512501300-17,0,0
9267,17/12/05 22:33,1512501600,0.2,17,1512501600-17,0,0
9268,17/12/05 22:33,1512501900,0.2,17,1512501900-17,0,0
